age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
34,management,single,tertiary,no,-281,no,no,cellular,tue,aug,56,6,-1,0,unknown,no
38,technician,divorced,tertiary,no,82,no,no,cellular,tue,aug,38,13,-1,0,unknown,no
33,technician,married,secondary,no,79,no,no,cellular,tue,aug,144,3,-1,0,unknown,no
36,technician,single,secondary,no,0,no,no,cellular,tue,aug,85,6,-1,0,unknown,no
31,management,single,tertiary,no,350,no,no,cellular,tue,aug,71,24,-1,0,unknown,no
45,self-employed,married,primary,no,373,no,no,cellular,tue,aug,82,11,-1,0,unknown,no
32,management,married,tertiary,no,134,no,yes,cellular,tue,aug,162,2,-1,0,unknown,no
34,management,married,tertiary,no,0,no,no,cellular,tue,aug,120,2,-1,0,unknown,no
33,services,married,secondary,no,28,no,no,cellular,tue,aug,73,2,-1,0,unknown,no
47,admin.,married,secondary,no,996,no,no,telephone,tue,aug,247,2,-1,0,unknown,no
37,technician,married,tertiary,no,1561,no,no,cellular,tue,aug,88,7,-1,0,unknown,no
35,technician,divorced,secondary,no,515,yes,yes,cellular,tue,aug,114,3,-1,0,unknown,no
37,management,single,secondary,no,45,no,no,cellular,tue,aug,99,3,-1,0,unknown,no
60,retired,married,tertiary,no,614,no,no,cellular,tue,aug,50,3,-1,0,unknown,no
38,technician,married,secondary,no,300,no,no,cellular,tue,aug,125,5,-1,0,unknown,no
30,technician,married,secondary,no,32,no,no,cellular,tue,aug,73,2,-1,0,unknown,no
47,technician,divorced,tertiary,no,8,no,no,cellular,tue,aug,62,2,-1,0,unknown,no
40,management,married,tertiary,no,194,no,yes,cellular,tue,aug,189,2,-1,0,unknown,no
47,blue-collar,married,primary,no,193,yes,no,cellular,tue,aug,171,2,-1,0,unknown,no
53,admin.,married,secondary,no,578,no,no,cellular,tue,aug,59,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,647,no,no,cellular,tue,aug,64,8,-1,0,unknown,no
33,management,married,tertiary,no,452,yes,no,cellular,tue,aug,168,2,-1,0,unknown,no
56,management,married,tertiary,no,2925,no,no,cellular,tue,aug,133,6,-1,0,unknown,no
32,management,married,tertiary,no,0,no,no,cellular,tue,aug,183,2,-1,0,unknown,no
35,technician,single,secondary,no,3490,yes,no,cellular,tue,aug,643,2,-1,0,unknown,yes
32,technician,single,secondary,yes,-1,no,no,cellular,tue,aug,185,2,-1,0,unknown,no
45,management,married,tertiary,no,1186,no,no,cellular,tue,aug,25,7,-1,0,unknown,no
45,technician,divorced,secondary,no,54,no,no,cellular,tue,aug,83,3,-1,0,unknown,no
35,unknown,married,primary,no,365,no,no,cellular,tue,aug,41,2,-1,0,unknown,no
37,technician,single,tertiary,no,160,no,no,cellular,tue,aug,204,2,-1,0,unknown,no
51,blue-collar,married,primary,no,462,yes,no,cellular,tue,aug,164,2,-1,0,unknown,no
35,technician,married,tertiary,no,393,no,no,cellular,tue,aug,150,2,-1,0,unknown,no
32,management,single,tertiary,no,0,no,no,cellular,tue,aug,63,2,-1,0,unknown,no
35,management,single,tertiary,no,0,no,no,cellular,tue,aug,131,2,-1,0,unknown,no
31,management,single,tertiary,no,471,no,no,cellular,tue,aug,153,2,-1,0,unknown,no
46,management,single,tertiary,no,134,no,no,cellular,tue,aug,40,2,-1,0,unknown,no
49,management,married,tertiary,no,0,no,no,cellular,tue,aug,102,2,-1,0,unknown,no
45,technician,married,secondary,no,865,no,no,cellular,tue,aug,80,4,-1,0,unknown,no
33,technician,married,secondary,yes,-708,no,no,cellular,tue,aug,93,2,-1,0,unknown,no
59,retired,married,secondary,no,374,no,no,cellular,tue,aug,272,2,-1,0,unknown,no
48,management,divorced,tertiary,no,700,yes,no,cellular,tue,aug,488,2,-1,0,unknown,no
33,technician,married,tertiary,no,599,yes,no,cellular,tue,aug,461,2,-1,0,unknown,no
39,housemaid,divorced,primary,no,239,no,no,cellular,tue,aug,204,2,-1,0,unknown,no
39,management,single,tertiary,no,109,no,no,cellular,tue,aug,159,2,-1,0,unknown,no
42,technician,divorced,secondary,no,112,no,no,cellular,tue,aug,69,4,-1,0,unknown,no
46,blue-collar,married,secondary,no,877,no,no,cellular,tue,aug,339,2,-1,0,unknown,no
33,technician,married,secondary,no,8,no,no,cellular,tue,aug,462,2,-1,0,unknown,no
49,management,single,secondary,no,0,no,no,cellular,tue,aug,121,2,-1,0,unknown,no
36,self-employed,married,primary,no,0,no,no,cellular,tue,aug,97,2,-1,0,unknown,no
31,services,single,secondary,no,2070,no,no,cellular,tue,aug,319,2,-1,0,unknown,no
34,management,married,tertiary,no,53,yes,yes,cellular,tue,aug,256,2,-1,0,unknown,no
35,technician,married,secondary,no,-146,yes,no,cellular,tue,aug,240,2,-1,0,unknown,no
56,management,married,tertiary,no,67,no,yes,cellular,tue,aug,88,2,-1,0,unknown,no
33,management,married,tertiary,no,310,no,no,cellular,tue,aug,179,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,134,no,no,cellular,tue,aug,200,7,-1,0,unknown,no
34,admin.,married,secondary,no,96,no,no,cellular,tue,aug,109,2,-1,0,unknown,no
35,technician,single,tertiary,no,33,no,no,cellular,tue,aug,300,2,-1,0,unknown,no
32,technician,married,secondary,no,444,no,no,cellular,tue,aug,63,2,-1,0,unknown,no
31,technician,single,secondary,no,0,no,no,cellular,tue,aug,213,4,-1,0,unknown,no
33,technician,single,tertiary,no,176,no,no,cellular,tue,aug,112,2,-1,0,unknown,no
32,management,single,tertiary,no,0,no,no,cellular,tue,aug,255,2,-1,0,unknown,no
31,technician,single,secondary,no,-2,no,no,cellular,tue,aug,131,2,-1,0,unknown,no
59,self-employed,married,tertiary,no,1059,no,no,cellular,tue,aug,103,2,-1,0,unknown,no
32,management,single,tertiary,no,769,no,no,cellular,tue,aug,695,2,-1,0,unknown,yes
36,management,married,tertiary,no,4,yes,no,cellular,tue,aug,159,2,-1,0,unknown,no
33,technician,married,secondary,no,118,yes,no,cellular,tue,aug,103,2,-1,0,unknown,no
54,technician,married,secondary,no,184,no,no,cellular,tue,aug,81,8,-1,0,unknown,no
39,management,married,tertiary,no,0,no,no,cellular,tue,aug,94,2,-1,0,unknown,no
48,technician,divorced,secondary,no,105,no,no,cellular,tue,aug,520,2,-1,0,unknown,no
31,technician,single,secondary,no,0,no,no,cellular,tue,aug,35,14,-1,0,unknown,no
56,services,married,unknown,no,628,no,no,cellular,tue,aug,96,2,-1,0,unknown,no
34,technician,single,secondary,no,943,no,no,cellular,tue,aug,96,4,-1,0,unknown,no
39,management,divorced,tertiary,no,115,no,no,cellular,tue,aug,345,2,-1,0,unknown,no
31,technician,married,secondary,no,13,no,no,cellular,tue,aug,245,2,-1,0,unknown,no
55,management,single,tertiary,no,430,no,no,cellular,tue,aug,79,4,-1,0,unknown,no
50,management,divorced,tertiary,no,0,no,no,cellular,tue,aug,128,2,-1,0,unknown,no
45,technician,married,secondary,no,88,no,no,cellular,tue,aug,150,2,-1,0,unknown,no
35,management,married,tertiary,no,171,no,no,cellular,tue,aug,204,2,-1,0,unknown,no
31,technician,married,secondary,no,251,no,yes,cellular,tue,aug,156,2,-1,0,unknown,no
37,management,married,tertiary,no,-9,no,no,cellular,tue,aug,168,2,-1,0,unknown,no
34,technician,married,secondary,yes,91,no,no,cellular,tue,aug,67,4,-1,0,unknown,no
33,services,married,secondary,no,233,no,no,cellular,tue,aug,155,2,-1,0,unknown,no
33,technician,married,tertiary,no,503,no,no,cellular,tue,aug,91,2,-1,0,unknown,no
55,admin.,married,secondary,no,0,no,no,cellular,tue,aug,88,2,-1,0,unknown,no
41,technician,married,secondary,no,0,no,no,cellular,tue,aug,141,2,-1,0,unknown,no
33,technician,divorced,secondary,no,22,no,no,cellular,tue,aug,71,2,-1,0,unknown,no
46,blue-collar,married,primary,no,123,no,no,cellular,tue,aug,168,2,-1,0,unknown,no
60,retired,married,primary,no,219,no,no,cellular,tue,aug,235,2,-1,0,unknown,no
47,management,divorced,tertiary,no,310,no,no,cellular,tue,aug,136,2,-1,0,unknown,no
31,management,single,tertiary,no,96,no,no,cellular,tue,aug,63,2,-1,0,unknown,no
41,management,single,tertiary,no,2408,no,no,cellular,tue,aug,122,2,-1,0,unknown,no
47,entrepreneur,married,secondary,no,8480,no,no,cellular,tue,aug,137,9,-1,0,unknown,no
31,management,married,tertiary,no,315,no,no,cellular,tue,aug,109,4,-1,0,unknown,no
34,technician,divorced,secondary,no,7,yes,yes,cellular,tue,aug,273,2,-1,0,unknown,no
45,blue-collar,married,primary,no,492,no,no,cellular,tue,aug,141,2,-1,0,unknown,no
32,management,married,tertiary,no,500,no,yes,cellular,tue,aug,107,2,-1,0,unknown,no
49,management,married,tertiary,no,146,no,no,cellular,tue,aug,86,2,-1,0,unknown,no
39,management,single,secondary,no,36,no,no,cellular,tue,aug,70,2,-1,0,unknown,no
47,services,married,secondary,no,518,no,no,cellular,tue,aug,96,2,-1,0,unknown,no
59,technician,divorced,secondary,no,2595,yes,no,cellular,tue,aug,398,2,-1,0,unknown,no
48,management,married,tertiary,no,494,no,no,cellular,tue,aug,81,8,-1,0,unknown,no
33,management,married,tertiary,no,0,no,no,cellular,tue,aug,60,2,-1,0,unknown,no
38,technician,single,secondary,no,173,no,no,cellular,tue,aug,150,4,-1,0,unknown,no
33,management,single,tertiary,no,335,no,no,cellular,tue,aug,130,4,-1,0,unknown,no
49,technician,married,secondary,no,10,no,no,cellular,tue,aug,135,2,-1,0,unknown,no
46,management,divorced,secondary,no,-852,no,yes,cellular,tue,aug,728,2,-1,0,unknown,no
33,housemaid,married,secondary,no,230,no,yes,cellular,tue,aug,264,2,-1,0,unknown,no
38,management,single,tertiary,no,0,no,no,cellular,tue,aug,95,2,-1,0,unknown,no
59,technician,married,secondary,no,0,no,no,cellular,tue,aug,62,2,-1,0,unknown,no
49,blue-collar,married,secondary,no,102,no,no,cellular,tue,aug,210,2,-1,0,unknown,no
40,technician,married,secondary,no,56,no,no,cellular,tue,aug,77,2,-1,0,unknown,no
32,technician,single,secondary,no,1179,no,no,telephone,tue,aug,116,2,-1,0,unknown,no
34,management,single,secondary,no,194,no,no,cellular,tue,aug,186,2,-1,0,unknown,no
54,blue-collar,married,primary,no,1059,no,no,cellular,tue,aug,73,8,-1,0,unknown,no
45,blue-collar,married,primary,no,121,no,no,cellular,tue,aug,93,11,-1,0,unknown,no
30,management,single,tertiary,no,3849,no,no,telephone,tue,aug,115,2,-1,0,unknown,no
40,self-employed,single,tertiary,no,41,no,no,telephone,tue,aug,104,2,-1,0,unknown,no
42,unemployed,divorced,tertiary,no,-166,no,no,cellular,tue,aug,85,4,-1,0,unknown,no
33,management,single,tertiary,no,-359,no,no,telephone,tue,aug,59,2,-1,0,unknown,no
43,admin.,married,secondary,no,257,no,no,cellular,tue,aug,186,6,-1,0,unknown,no
40,technician,divorced,secondary,no,0,no,no,cellular,tue,aug,299,3,-1,0,unknown,no
52,technician,married,tertiary,no,214,no,no,cellular,tue,aug,161,3,-1,0,unknown,no
55,blue-collar,married,primary,no,771,no,no,cellular,tue,aug,98,19,-1,0,unknown,no
35,management,married,tertiary,no,511,no,no,cellular,tue,aug,91,4,-1,0,unknown,no
45,blue-collar,married,primary,no,85,no,no,cellular,tue,aug,133,4,-1,0,unknown,no
33,blue-collar,married,secondary,no,842,no,no,cellular,tue,aug,111,4,-1,0,unknown,no
46,blue-collar,married,primary,no,201,no,no,cellular,tue,aug,163,6,-1,0,unknown,no
31,technician,married,secondary,no,4800,yes,no,cellular,tue,aug,165,4,-1,0,unknown,no
46,management,divorced,tertiary,no,0,no,yes,cellular,tue,aug,38,6,-1,0,unknown,no
38,unknown,married,unknown,no,653,no,no,telephone,tue,aug,17,18,-1,0,unknown,no
34,entrepreneur,married,unknown,no,-506,no,no,cellular,tue,aug,19,16,-1,0,unknown,no
54,blue-collar,married,secondary,no,466,no,no,cellular,tue,aug,436,4,-1,0,unknown,no
34,technician,married,secondary,no,563,yes,yes,cellular,tue,aug,32,15,-1,0,unknown,no
44,technician,married,secondary,no,370,no,yes,cellular,tue,aug,64,4,-1,0,unknown,no
32,management,single,tertiary,no,258,yes,no,cellular,tue,aug,131,4,-1,0,unknown,no
33,housemaid,single,tertiary,no,1255,no,no,cellular,tue,aug,511,4,-1,0,unknown,no
41,management,married,secondary,no,148,no,no,cellular,tue,aug,82,9,-1,0,unknown,no
45,blue-collar,married,primary,no,292,yes,no,cellular,tue,aug,961,4,-1,0,unknown,no
41,admin.,married,secondary,yes,-120,no,no,cellular,tue,aug,76,4,-1,0,unknown,no
54,services,married,unknown,no,324,no,no,cellular,tue,aug,124,11,-1,0,unknown,no
49,blue-collar,married,secondary,no,0,no,no,cellular,tue,aug,66,17,-1,0,unknown,no
36,technician,single,tertiary,no,268,no,no,cellular,tue,aug,54,12,-1,0,unknown,no
45,technician,single,tertiary,no,2087,no,no,cellular,tue,aug,29,14,-1,0,unknown,no
48,blue-collar,married,primary,no,-254,no,yes,cellular,tue,aug,134,4,-1,0,unknown,no
41,management,married,tertiary,no,5936,no,no,cellular,tue,aug,709,11,-1,0,unknown,no
41,technician,married,secondary,no,593,no,no,cellular,tue,aug,95,6,-1,0,unknown,no
56,management,married,tertiary,no,665,no,no,cellular,tue,aug,25,12,-1,0,unknown,no
55,admin.,married,tertiary,no,46,no,no,cellular,tue,aug,59,4,-1,0,unknown,no
36,self-employed,married,tertiary,no,10,no,no,cellular,tue,aug,47,4,-1,0,unknown,no
40,management,single,tertiary,no,185,no,no,cellular,tue,aug,173,4,-1,0,unknown,no
35,management,divorced,secondary,no,910,no,no,cellular,tue,aug,77,14,-1,0,unknown,no
31,management,married,tertiary,no,8312,no,no,cellular,tue,aug,43,13,-1,0,unknown,no
59,housemaid,married,primary,no,418,no,no,cellular,tue,aug,300,4,-1,0,unknown,no
46,technician,divorced,secondary,no,117,no,no,cellular,tue,aug,94,2,-1,0,unknown,no
38,technician,married,secondary,no,185,no,yes,cellular,tue,aug,44,16,-1,0,unknown,no
52,technician,married,secondary,no,0,no,no,cellular,tue,aug,67,2,-1,0,unknown,no
45,technician,married,secondary,no,351,yes,no,telephone,tue,aug,18,2,-1,0,unknown,no
38,technician,single,secondary,no,50,no,no,cellular,tue,aug,98,2,-1,0,unknown,no
40,technician,divorced,secondary,no,841,no,yes,telephone,tue,aug,36,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,947,no,yes,cellular,tue,aug,24,17,-1,0,unknown,no
48,blue-collar,married,secondary,no,1903,no,no,cellular,tue,aug,21,6,-1,0,unknown,no
38,management,married,tertiary,no,46,no,no,cellular,tue,aug,70,4,-1,0,unknown,no
60,admin.,married,secondary,no,221,no,no,cellular,tue,aug,92,4,-1,0,unknown,no
46,blue-collar,married,unknown,no,0,no,no,telephone,tue,aug,162,2,-1,0,unknown,no
34,technician,married,secondary,no,0,yes,no,cellular,tue,aug,116,4,-1,0,unknown,no
33,technician,married,secondary,no,74,no,no,cellular,tue,aug,94,2,-1,0,unknown,no
47,self-employed,married,primary,no,1056,no,no,telephone,tue,aug,58,2,-1,0,unknown,no
58,retired,married,primary,no,69,no,no,cellular,tue,aug,76,8,-1,0,unknown,no
47,management,single,tertiary,no,124,no,no,cellular,tue,aug,14,15,-1,0,unknown,no
34,technician,divorced,secondary,no,347,no,no,cellular,tue,aug,15,14,-1,0,unknown,no
32,management,married,tertiary,no,16,no,no,telephone,tue,aug,129,2,-1,0,unknown,no
31,technician,single,secondary,no,0,no,no,cellular,tue,aug,157,2,-1,0,unknown,no
42,technician,married,unknown,no,-401,yes,no,telephone,tue,aug,145,2,-1,0,unknown,no
37,technician,married,secondary,yes,-3,no,no,cellular,tue,aug,122,4,-1,0,unknown,no
56,retired,married,secondary,no,4577,no,no,cellular,tue,aug,133,2,-1,0,unknown,no
49,self-employed,married,secondary,no,1683,no,no,cellular,tue,aug,61,4,-1,0,unknown,no
36,technician,single,secondary,no,35,no,no,cellular,tue,aug,493,2,-1,0,unknown,no
32,technician,single,secondary,no,224,no,no,cellular,tue,aug,451,4,-1,0,unknown,no
60,technician,single,secondary,no,0,no,no,telephone,tue,aug,86,2,-1,0,unknown,no
49,technician,single,secondary,no,114,no,no,cellular,tue,aug,12,6,-1,0,unknown,no
35,management,single,tertiary,no,385,yes,no,cellular,tue,aug,168,2,-1,0,unknown,no
36,management,single,tertiary,no,26,no,no,cellular,tue,aug,370,4,-1,0,unknown,no
36,technician,divorced,secondary,no,861,no,no,telephone,tue,aug,140,2,-1,0,unknown,no
33,technician,single,tertiary,no,125,no,no,telephone,tue,aug,66,2,-1,0,unknown,no
34,technician,married,secondary,no,1795,yes,no,cellular,tue,aug,201,2,-1,0,unknown,no
37,technician,married,secondary,no,449,yes,no,cellular,tue,aug,59,4,-1,0,unknown,no
32,management,single,tertiary,no,2233,no,no,cellular,tue,aug,85,15,-1,0,unknown,no
30,technician,single,secondary,no,124,no,no,cellular,tue,aug,60,4,-1,0,unknown,no
37,technician,married,secondary,no,261,no,no,cellular,tue,aug,301,4,-1,0,unknown,no
45,technician,married,secondary,no,183,no,no,cellular,tue,aug,27,4,-1,0,unknown,no
52,technician,married,secondary,no,64,no,no,telephone,tue,aug,20,2,-1,0,unknown,no
46,technician,married,secondary,no,591,no,no,telephone,tue,aug,81,2,-1,0,unknown,no
46,unemployed,married,secondary,no,46,no,no,telephone,tue,aug,74,2,-1,0,unknown,no
33,technician,married,secondary,no,23,no,no,cellular,tue,aug,53,4,-1,0,unknown,no
39,technician,divorced,secondary,no,0,no,no,cellular,tue,aug,35,6,-1,0,unknown,no
49,management,married,tertiary,no,0,no,no,cellular,tue,aug,215,6,-1,0,unknown,no
50,admin.,married,tertiary,no,0,no,no,telephone,tue,aug,253,2,-1,0,unknown,no
47,admin.,married,tertiary,no,1077,no,no,telephone,tue,aug,43,2,-1,0,unknown,no
37,admin.,married,secondary,no,373,no,no,cellular,tue,aug,98,10,-1,0,unknown,no
43,technician,single,tertiary,yes,0,no,no,cellular,tue,aug,73,4,-1,0,unknown,no
53,unemployed,married,tertiary,no,240,no,no,cellular,tue,aug,106,3,-1,0,unknown,no
31,management,single,tertiary,no,7554,no,no,telephone,tue,aug,51,1,-1,0,unknown,no
35,management,single,tertiary,no,0,no,no,cellular,tue,aug,669,6,-1,0,unknown,no
37,technician,married,secondary,no,41,no,no,cellular,tue,aug,127,5,-1,0,unknown,no
51,blue-collar,married,primary,no,-27,no,no,telephone,tue,aug,158,4,-1,0,unknown,no
37,housemaid,married,primary,no,0,no,no,cellular,tue,aug,17,12,-1,0,unknown,no
47,admin.,married,secondary,no,84,no,no,telephone,tue,aug,367,3,-1,0,unknown,no
57,retired,married,tertiary,no,42,no,no,cellular,tue,aug,68,4,-1,0,unknown,no
36,technician,single,secondary,no,2419,no,no,cellular,tue,aug,29,3,-1,0,unknown,no
32,management,single,tertiary,no,123,no,no,telephone,tue,aug,63,11,-1,0,unknown,no
33,management,married,tertiary,no,32,no,no,cellular,tue,aug,27,7,-1,0,unknown,no
38,self-employed,married,tertiary,no,0,no,no,cellular,tue,aug,117,3,-1,0,unknown,no
51,blue-collar,married,secondary,no,4695,no,no,cellular,tue,aug,8,10,-1,0,unknown,no
31,housemaid,single,secondary,no,13099,no,no,cellular,tue,aug,6,9,-1,0,unknown,no
37,management,single,tertiary,no,3452,yes,no,cellular,tue,aug,8,9,-1,0,unknown,no
46,management,married,tertiary,no,212,yes,no,cellular,tue,aug,515,3,-1,0,unknown,no
53,entrepreneur,married,secondary,no,0,no,no,cellular,tue,aug,88,3,-1,0,unknown,no
34,management,divorced,tertiary,no,36,no,no,telephone,tue,aug,77,7,-1,0,unknown,no
46,technician,divorced,secondary,no,-90,no,yes,telephone,tue,oct,270,1,-1,0,unknown,yes
30,self-employed,married,tertiary,no,1785,no,no,unknown,tue,oct,235,1,-1,0,unknown,yes
49,management,married,tertiary,no,0,no,no,telephone,tue,oct,223,1,-1,0,unknown,yes
43,management,married,tertiary,no,0,no,no,telephone,tue,oct,147,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,1828,yes,no,telephone,tue,oct,24,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,9,yes,no,unknown,tue,oct,115,1,-1,0,unknown,no
36,self-employed,single,tertiary,no,-103,yes,yes,telephone,tue,oct,3253,1,-1,0,unknown,yes
47,admin.,divorced,secondary,no,555,yes,yes,telephone,tue,oct,478,1,-1,0,unknown,yes
37,management,divorced,tertiary,no,199,yes,no,unknown,tue,oct,50,1,-1,0,unknown,no
50,blue-collar,married,primary,no,12519,yes,no,unknown,tue,oct,37,1,-1,0,unknown,no
32,management,married,tertiary,no,9214,no,yes,unknown,tue,oct,71,1,-1,0,unknown,no
52,technician,married,secondary,no,5303,yes,no,unknown,tue,oct,133,1,-1,0,unknown,yes
